tweet,confidence,agreement,score_tag,subjectivity,irony,joy,anger,fear,sadness,surprise,class
“@SweetieJenGee: Did y'all see the Twitter update???”,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0717006102204,0.141308277845,0.127946317196,0.15818208456,0.500862717628,-1
Why does pitbull still make music,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0191684290767,0.76333963871,0.0502457022667,0.146174907684,0.0210713427514,-1
*??????????????LOL team???????�,None,None,None,None,None,0.0442437119782,0.0683141648769,0.397177457809,0.226906776428,0.263357877731,-1
@hannah_davis_33 Persistent people begin their success where others end in failure. - Edward Eggleston,84,DISAGREEMENT,NEU,OBJECTIVE,IRONIC,0.0520619936287,0.280156433582,0.0843723863363,0.551045417786,0.0323637500405,-1
I feel like if someone can't say what they have to say to my face why let it bother me? What people say or think of me does not concern me??,92,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.0019897329621,0.689381122589,0.195979043841,0.106083750725,0.00656637176871,-1
@ta_kunkun @uskez ついでだから下の名前も晒しますかwwwwwwwwww,None,None,None,None,None,0.222100436687,0.0995871946216,0.168183192611,0.150853127241,0.359275996685,-1
Every action has its pleasures and its price. - Socrates,100,AGREEMENT,P+,OBJECTIVE,NONIRONIC,0.258952796459,0.313394010067,0.0830484554172,0.241798758507,0.102805934846,-1
@vineexp The important thing is not to stop questioning. Curiosity has its own reason for existing. - Albert Einstein,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.059122890234,0.533012270927,0.214437454939,0.184788495302,0.008638872765,-1
A person can succeed at anything for which there is enthusiasm. - Charles M. Schwab,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.293651342392,0.207053035498,0.153687417507,0.245209351182,0.100398905575,-1
@AlRodriguezJr nice...,None,None,None,None,None,0.188211023808,0.116073101759,0.177267387509,0.15599489212,0.3624535501,-1
No updates yet about the music video? :(,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.0142576210201,0.0825569182634,0.222400516272,0.669185221195,0.0115997074172,-1
HERES WHY YOU SHOULD BECOME A MEMBER OF BIGG BOY MANAGEMENT===&gt; http://t.co/uUsrewnSwy,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0272021722049,0.181111782789,0.177556797862,0.608840048313,0.00528919091448,-1
@ToniThrower NICE,None,None,None,None,None,0.209688872099,0.118606090546,0.166845262051,0.125530198216,0.37932959199,-1
@faketaeyeonrawr wow,None,None,None,None,None,0.155701115727,0.1260599792,0.163434833288,0.149269431829,0.405534625053,-1
@idekmatthew you're awesome,None,None,None,None,None,0.306419342756,0.0453113541007,0.0494655296206,0.0493443831801,0.549459338188,-1
im a loyal ass bestfriend cause if you dont like someone neither do i .,94,DISAGREEMENT,N,SUBJECTIVE,NONIRONIC,0.0255652144551,0.406595468521,0.0603994056582,0.474742174149,0.0326977521181,-1
my best friend &gt; your best friend,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.450380891562,0.0252776201814,0.0474506691098,0.117313832045,0.359577029943,-1
MY EYES ARE TEARING BC I'M SO TIRED AND SO EMOTIONAL AT THE SAME TIME,94,DISAGREEMENT,NEU,OBJECTIVE,NONIRONIC,0.0175268128514,0.638603746891,0.0343587957323,0.293427884579,0.0160826984793,-1
???? Flow ?????,None,None,None,None,None,0.0603565052152,0.164278298616,0.527087807655,0.132171720266,0.11610571295,-1
today I'm going to hamburg.... alone.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.11792165041,0.159226924181,0.257495522499,0.420163393021,0.0451925322413,-1
Music on. Tears out.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.182707071304,0.130880609155,0.145756959915,0.465275526047,0.0753798559308,-1
@Tya_Matsime_ you're awesome,None,None,None,None,None,0.164597779512,0.0370254516602,0.0417304858565,0.0481512695551,0.708495020866,-1
One of the worst nights i've had in a while,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.071143694222,0.14021679759,0.0646119713783,0.673637151718,0.0503903999925,-1
You should be asking ME this!,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0531597770751,0.681429564953,0.161323040724,0.0848337858915,0.0192538537085,-1
Absolutely amazing things happen when you believe. - Frederique Murphy,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.29521048069,0.0530084222555,0.0492335595191,0.100471116602,0.50207644701,-1
(OVer:38),None,None,None,None,None,0.424125939608,0.00964581407607,0.0353204011917,0.0162690132856,0.514638781548,-1
FIND OUT ABOUT THE SEXY @MISS__E  HERE =&gt; http://t.co/fr58ITQpXg BOOK HER 2 HOST YOUR NEXT EVENT #RADIOPERSONALITY #VJ #MODEL,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.137099340558,0.0920971035957,0.175601929426,0.52612143755,0.0690801665187,-1
SUBSCRIBE TO #BIGGBOYMANAGEMENT #YOUTUBE ==&gt; http://t.co/EITS5cFKVx #ROCK #RNB #HIPHOP #SOUL #GOTMANAGEMENT #LETSNETWORK,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.145519301295,0.107614174485,0.241568803787,0.46527197957,0.0400257147849,-1
@lionforreal321 awsome,None,None,None,None,None,0.214696705341,0.125297427177,0.186146497726,0.141542494297,0.332316875458,-1
“@KEMiistryy: @kiddklassik God is good ain't he ? ,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.0783339217305,0.054113894701,0.308960914612,0.130612388253,0.427978813648,-1
@kmarieeee hey,None,None,None,None,None,0.180520921946,0.131099373102,0.194161906838,0.140309005976,0.353908777237,-1
@NataliThanou You are what you think about all day long. - Dr. Robert Schuller,100,AGREEMENT,NONE,SUBJECTIVE,NONIRONIC,0.217513948679,0.107028916478,0.330615639687,0.0994950383902,0.24534650147,-1
im super sensitive when it comes to music,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.165418192744,0.551144480705,0.101221375167,0.134518414736,0.0476975925267,-1
Music Is My Escape Forreal  Idk Why i Be Abandoning It ????,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0241820402443,0.427753120661,0.289165169001,0.247126013041,0.0117736458778,-1
@DerickDiiamonds you need a vip account from #TALNTS,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.112160652876,0.243610203266,0.152466893196,0.37652811408,0.115234151483,-1
If the red wings can't win the cup this year I hope the blues do,86,DISAGREEMENT,NEU,SUBJECTIVE,NONIRONIC,0.0387485548854,0.0860746651888,0.696562290192,0.175198301673,0.00341617222875,-1
Better yet: have sex with someone listening to sex music,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.121555387974,0.312518358231,0.0832234993577,0.321539729834,0.161163017154,-1
@DJAUSAR hi,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.192945882678,0.142406731844,0.217160075903,0.164956435561,0.282530903816,-1
@VillainAbsol Tom handed Darkburn a cupcake made especially for him it had Absol colored frosting. I made one for each of my friends!,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.41975915432,0.0510905012488,0.033763166517,0.103349044919,0.392038106918,-1
@JaelynGoodloe f4f please!,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.294027864933,0.187165111303,0.244339257479,0.113406471908,0.161061286926,-1
FIND OUT ABOUT THE GROUP @STREETZGOTAPROBLEM HERE==&gt; http://t.co/h3kQEPbbms #RAPPERS #PERFORMERS #BIGGBOYMANAGEMENT #RAPGROUP,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.114790976048,0.100949324667,0.396538227797,0.370420694351,0.017300799489,-1
Whoever is playing their fucking music so damn loud is ANNOYING. Fuckheads.,100,AGREEMENT,N+,SUBJECTIVE,NONIRONIC,0.000638037337922,0.982853889465,0.00181124627125,0.0142098292708,0.000487046607304,-1
Do not wait for leaders; do it alone person to person. - Mother Teresa,92,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0460743159056,0.197953522205,0.0852479636669,0.628906965256,0.0418172515929,-1
@_mySheriamour awsome,None,None,None,None,None,0.211798742414,0.13815420866,0.173768743873,0.157988712192,0.318289577961,-1
looking back on our convo  i kinda missed how we were but  nothing really ever goes the way we want it huh .,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.0306479856372,0.118954062462,0.0826151818037,0.698931574821,0.0688511803746,-1
We've all got issues in life. You make the most of what you can do.  - Jason Smyth,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.277081131935,0.12009716779,0.074732542038,0.214737981558,0.313351213932,-1
Got hung up on�. dont really know why� dont even know if I care.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0273985266685,0.272554337978,0.178909987211,0.236979544163,0.284157633781,-1
@Syaiful_001 you need a vip account from #TALNTS,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0889702513814,0.316397845745,0.11778883636,0.388919174671,0.08792386204,-1
@Zoey_ISF nice...,None,None,None,None,None,0.109350942075,0.0538154840469,0.0688876062632,0.148251384497,0.619694530964,-1
@xcookieassassin Failures are finger posts on the road to achievement. - C. S. Lewis,100,AGREEMENT,P+,OBJECTIVE,NONIRONIC,0.111969992518,0.207390725613,0.365755856037,0.2701587677,0.0447246283293,-1
@Lastfromythfear A year from now you may wish you had started today. - Karen Lamb,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.183475643396,0.091475687921,0.227789014578,0.46298956871,0.0342700816691,-1
@BartekRolek you're awesome,None,None,None,None,None,0.306419342756,0.0453113541007,0.0494655296206,0.0493443831801,0.549459338188,-1
Baby . We were the best,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.456983149052,0.0204855464399,0.0881294608116,0.0978599190712,0.336541950703,-1
Everything comes to him who hustles while he waits. - Thomas Edison,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.33910882473,0.125258877873,0.303927272558,0.155324444175,0.0763805732131,-1
#LoveLIFE,None,None,None,None,None,0.23527649045,0.171515583992,0.222530141473,0.166883468628,0.203794300556,-1
@jadebatmanclyro amazing,None,None,None,None,None,0.265800118446,0.0993622839451,0.151501446962,0.111015595496,0.372320532799,-1
@HeyImAdam nice,None,None,None,None,None,0.209688872099,0.118606090546,0.166845262051,0.125530198216,0.37932959199,-1
Some people put walls up not to keep people out but to see who cares enough to knock them down. - Socrates,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0132154887542,0.720477342606,0.02564050816,0.22306060791,0.0176060777158,-1
@lovegagaxo Think big thoughts but relish small pleasures. - Jackson Brown,98,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.280916810036,0.0421258620918,0.380258560181,0.22970366478,0.0669950321317,-1
@PumatheCreator Do not wait for leaders; do it alone person to person. - Mother Teresa,92,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0513858795166,0.173441529274,0.0896423906088,0.615917265415,0.0696129575372,-1
@KeiFxSweaT It does not matter how slowly you go so long as you do not stop. - Confucius,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.00787426717579,0.787835240364,0.0346786752343,0.162358522415,0.00725336652249,-1
I have to plan a set but I also want to lie on the floor and listen to all the whiny pop punk I can handle #struggle,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0754901915789,0.517162203789,0.0693546012044,0.276249974966,0.0617429502308,-1
@FamosiitoPoow you need a vip account from #TALNTS,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.112160652876,0.243610203266,0.152466893196,0.37652811408,0.115234151483,-1
You cannot change your destination overnight but you can change your direction overnight. - Jim Rohn,92,AGREEMENT,N+,OBJECTIVE,NONIRONIC,0.235677078366,0.338755369186,0.117837250233,0.292490184307,0.0152400862426,-1
Aim for the moon. If you miss you may hit a star. William Clement Stone,94,DISAGREEMENT,N,SUBJECTIVE,NONIRONIC,0.28133764863,0.0355515256524,0.107097245753,0.42811691761,0.147896632552,-1
RT @Just_Carter_: I haven't talked to Malik Alexander Price in years @FollowThe_MAP,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0598682016134,0.0576252229512,0.0836707502604,0.409434437752,0.389401376247,-1
I needa make a run to micheals in the am ??  then go whip up the work ??,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0665641799569,0.331353396177,0.377765715122,0.177481815219,0.0468349047005,-1
so out of uniform went good my butt looked cute and i got compliments then i went to the mall where there were no cute boys,86,DISAGREEMENT,NEU,SUBJECTIVE,NONIRONIC,0.071120172739,0.0737595260143,0.0188910290599,0.781813263893,0.0544159635901,-1
#20ReasonsWhyWeLoveJustin The way how he doesnt care what the media says he stays focused on his music.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0962906479836,0.252411514521,0.0981742069125,0.143326818943,0.409796774387,-1
@Rick_IZ If a window of opportunity appears don't pull down the shade. - Tom Peters,92,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.0861806720495,0.154430344701,0.247860789299,0.308188438416,0.203339755535,-1
So das war ein schöner Tag auf #quitter Aber jetzt muss ich noch was tun. #quoff,None,None,None,None,None,0.225230336189,0.0815031155944,0.118118479848,0.243089526892,0.332058548927,-1
my siblings are very annoying and sometimes i feel like i wanna throw them in the rubbish -.-,98,AGREEMENT,N+,SUBJECTIVE,NONIRONIC,0.00171414157376,0.922139048576,0.00793253909796,0.0674773529172,0.000736989895813,-1
@LOUDMATOME By failing to prepare you are preparing to fail. - Benjamin Franklin,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0497901216149,0.124828211963,0.47768804431,0.287304788828,0.0603888109326,-1
Don't you hate when you ask someone where they are and they tell you what they're doing? Like I'm supposed to know where you tie your shoes.,92,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.00284213828854,0.819183945656,0.0411357209086,0.129507109523,0.00733110075817,-1
RT @mensheaIthh: WOW! Want These CRAZY Results?! Get Your FREE Trial Of The HEALTHY Pill The NFL Wants To Ban! http://t.co/w8AbqlTXRl http:…,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.0588443800807,0.114210024476,0.45428776741,0.3519295156,0.0207282770425,-1
Let us so live that when we come to die even the undertaker will be sorry. - Mark Twain,100,AGREEMENT,N+,SUBJECTIVE,NONIRONIC,0.10547863692,0.180613622069,0.110880121589,0.569788575172,0.0332390591502,-1
@FCChamberMusic !,None,None,None,None,None,0.226166516542,0.132662534714,0.187142297626,0.112486816943,0.341541856527,-1
@CallyandConX very cool,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.209311634302,0.171301528811,0.1525952667,0.1440064013,0.322785198689,-1
She is 4 in 3 weeks... Time flies man.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.372599482536,0.0744487568736,0.266111373901,0.135435670614,0.151404753327,-1
seeing hot people when I look like a dying chicken is a really unfortunate event,98,AGREEMENT,N+,SUBJECTIVE,NONIRONIC,0.0685403496027,0.177396610379,0.0809618830681,0.525739192963,0.14736199379,-1
When I don't try to dress cute af I look cute af and when I try to dress cute af I still look cute af,86,DISAGREEMENT,P,SUBJECTIVE,NONIRONIC,0.0245642699301,0.246698915958,0.0400229543447,0.597539961338,0.0911738872528,-1
*bot,None,None,None,None,None,0.211259096861,0.20941452682,0.211632430553,0.177924901247,0.189768999815,-1
I don't have anything to do till music core,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.125319287181,0.426712960005,0.175227582455,0.232660114765,0.0400800853968,-1
JUST DIRTY: PVAMU Homecoming X-RATED! http://t.co/v4pEw4brpZ,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.0727874487638,0.133748665452,0.448691368103,0.341470122337,0.00330240419134,-1
@_stevaloosky nice...,None,None,None,None,None,0.186812579632,0.143469408154,0.17272824049,0.213464468718,0.283525258303,-1
God never sends us more than we can handle. - Mother Theresa,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0591347366571,0.511204361916,0.0996146351099,0.299718350172,0.0303279682994,-1
where's the fun in not dressing up for a themed event?,97,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.0709778368473,0.132854938507,0.149356633425,0.287337899208,0.35947266221,-1
@DebitMusic very cool,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.209311634302,0.171301528811,0.1525952667,0.1440064013,0.322785198689,-1
@alex_aumick26 No wise man ever wished to be younger. - Jonathan Swift,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.048573680222,0.272810786963,0.052292779088,0.602362394333,0.0239603798836,-1
#CoffeeEvenings let this evening be one of the best. Looking forward to make an outstanding eve.,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.735868453979,0.0110294371843,0.146431580186,0.0379002764821,0.0687703192234,-1
Finally relaxin in my bed. Goodnight y'all.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.647468745708,0.108222037554,0.0706715732813,0.144726723433,0.0289109200239,-1
Gotta listen to mad Bieber music today,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.20037612319,0.222676977515,0.0458134114742,0.243329688907,0.287803769112,-1
Ambition has one heel nailed in well though she stretch her fingers to touch the heavens. - Lao Tzu,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.232798576355,0.198585912585,0.309796988964,0.233750581741,0.0250679627061,-1
@Eric_PR Follow me!,None,None,None,None,None,0.247399181128,0.156745433807,0.0479642748833,0.300017684698,0.247873425484,-1
Where I come from there's a preacher man in a cowboy shirt,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.211274385452,0.119912371039,0.222393766046,0.393180608749,0.0532388351858,-1
@khendarkennedy HEYYYY,None,None,None,None,None,0.212323233485,0.13182041049,0.189663276076,0.145662248135,0.320530861616,-1
Finishing Bates Motel.. season 1 ...kinda made me sad.,None,None,None,None,None,0.0466411113739,0.0276766903698,0.082140058279,0.77068734169,0.0728548169136,-1
Dicen que NO les gusta el reggueton &amp; van a una fiesta &amp; eso bailan exageradamente FEO.,92,AGREEMENT,N+,SUBJECTIVE,NONIRONIC,0.420925170183,0.0737266987562,0.126770034432,0.303121238947,0.0754568874836,-1
Going out in shorts to get some DQ and my dads looks at me and says you dumbass get me a Heath blizzard #TrueLove,100,AGREEMENT,N+,SUBJECTIVE,NONIRONIC,0.109157055616,0.325067222118,0.117933541536,0.384886711836,0.0629554465413,-1
@Goonette1996 nice...,None,None,None,None,None,0.188211023808,0.116073101759,0.177267387509,0.15599489212,0.3624535501,-1
TOBY YOU ARE GOOD WHAT WHAT WHAT god I hate this show it makes me overly emotional,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.0296095944941,0.558040976524,0.170080244541,0.234295010567,0.0079741962254,-1
@TayyabMufti following you!,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.353985249996,0.133691012859,0.165717214346,0.103181317449,0.243425264955,-1
@davidismael85 Happiness is not a station you arrive at but a manner of travelling. - Margaret B. Runbeck,100,AGREEMENT,P+,OBJECTIVE,NONIRONIC,0.23803563416,0.219721615314,0.0915983766317,0.305667459965,0.14497692883,-1
Love doesn't care who you were only who you are. Because love doesn't look back it looks aside.,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.040809251368,0.197311475873,0.0420579500496,0.684420824051,0.035400506109,-1
Happiness is when what you think what you say and what you do are in harmony. - Mahatma Gandhi,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.468577176332,0.106830626726,0.155622392893,0.104669034481,0.164300754666,-1
@Miss_Rihannaaw you're awesome,None,None,None,None,None,0.151112496853,0.0511044934392,0.0482250079513,0.243967801332,0.505590260029,-1
Gay black people are the best people ever,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.0719325691462,0.0708040073514,0.0148472227156,0.0723225325346,0.770093679428,-1
@Shadow_Orchid A-Anything else?,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.050978872925,0.20647919178,0.200987011194,0.235747933388,0.305806964636,-1
Lol shuddddup,None,None,None,None,None,0.184947401285,0.188800022006,0.221015304327,0.193266168237,0.211971104145,-1
Lie To Me first season is the only season I acknowledge.,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.23353433609,0.047419257462,0.231667339802,0.451587945223,0.035791143775,-1
@bluerhodestudio A man is what he things about all day long. - Ralph Waldo Emerson,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.506103813648,0.0992502272129,0.246540755033,0.0797454044223,0.068359836936,-1
@Loki_Roslin Follow me!,None,None,None,None,None,0.277650386095,0.202713117003,0.133204564452,0.228255212307,0.158176794648,-1
&gt;lol,None,None,None,None,None,0.155540212989,0.0308764725924,0.101641058922,0.144528985023,0.567413210869,-1
@KIvanchenko21 Life has no limitations except the ones you make. - Les Brown,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.101622790098,0.123684540391,0.0794122666121,0.66649711132,0.0287832990289,-1
@Madonna_Watch Nothing is more damaging to you than to do something that you believe is wrong. - Abraham,90,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.0206721257418,0.167632877827,0.0855464339256,0.676575899124,0.0495726168156,-1
The significant problems of our time cannot be solved by the same level of thinking that created them. - Albert Einstein,92,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.102192156017,0.392762452364,0.0886926800013,0.393888175488,0.0224645063281,-1
@pavel_puzanov NICE PG,None,None,None,None,None,0.210978597403,0.091618090868,0.131188899279,0.122966781259,0.443247675896,-1
BUT NOW 5SOS IS COMING TO FLORIDA AND I CAN STOP COMPLAINING BC SNEAKING IN MOFOS,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0341718867421,0.826545000076,0.0254979208112,0.106597915292,0.00718730641529,-1
Lol never fall in love with a slag,92,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.122399434447,0.155192002654,0.0485056824982,0.461574465036,0.21232843399,-1
@DebonairDaddy NICE,None,None,None,None,None,0.209688872099,0.118606090546,0.166845262051,0.125530198216,0.37932959199,-1
@Chris_1791 great!,None,None,None,None,None,0.322885006666,0.0734458118677,0.138620570302,0.0865871459246,0.378461480141,-1
You must find the place inside yourself where nothing is impossible. - Deepak Chopra,92,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.0407508835196,0.623704254627,0.0734853968024,0.255463272333,0.00659621227533,-1
@DCdanaclyde The mind's job is to validate what it thinks. - Byron Katie,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.066149674356,0.207382023335,0.456254601479,0.179780125618,0.0904335156083,-1
Tezt,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.206657886505,0.190996974707,0.228191167116,0.163273245096,0.210880696774,-1
Delay always breeds danger. - Miguel de Cervantes,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.16484130919,0.22285759449,0.283199250698,0.197651848197,0.131449997425,-1
@mdotslash amazing,None,None,None,None,None,0.265800118446,0.0993622839451,0.151501446962,0.111015595496,0.372320532799,-1
Learning without thought is labor lost; thought without learning is perilous. - Confucius,86,DISAGREEMENT,P,OBJECTIVE,NONIRONIC,0.0242525245994,0.0198660343885,0.0360113754869,0.314390838146,0.605479240417,-1
5sos are touring with one direction again but not in the UK . Im so disappointed :(,92,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.00729326158762,0.0551695972681,0.0617507584393,0.873527169228,0.00225917738862,-1
@PenelopeGarcia_ Discipline is the foundation upon which all success is built. Lack of discipline inevitably leads to failure. - Jim Rohn,94,DISAGREEMENT,NEU,OBJECTIVE,NONIRONIC,0.0763805881143,0.20303735137,0.209195137024,0.504547715187,0.00683927861974,-1
#ParaHindiMabored paghiwahiwalayin ang ingredients ng 3-in-1,None,None,None,None,None,0.592563688755,0.0627087205648,0.126331865788,0.112132877111,0.106262877584,-1
???? ?????? ?????? ???,None,None,None,None,None,0.0455548092723,0.102518618107,0.488751858473,0.147057086229,0.21611765027,-1
Glad to see Gronk healthy again,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.70066511631,0.0149568878114,0.134366348386,0.020031735301,0.129979938269,-1
@hharrinos NICE,None,None,None,None,None,0.209688872099,0.118606090546,0.166845262051,0.125530198216,0.37932959199,-1
An investment in knowledge always pays the best interest. - Benjamin Franklin,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.345026016235,0.115537263453,0.119429752231,0.356294363737,0.0637126713991,-1
RT @Talnts: Everything has it's place and time.  We all have greatness within us it just takes time for everyone… http://t.co/EtFSUAyTVn,100,AGREEMENT,P+,OBJECTIVE,NONIRONIC,0.0473821759224,0.221345156431,0.215394645929,0.511005699635,0.00487236212939,-1
@IightbuIbs awsome,None,None,None,None,None,0.214696705341,0.125297427177,0.186146497726,0.141542494297,0.332316875458,-1
Life and time are the world's best teachers. Life teaches us to make good use of time and time teaches us the value of life.,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.606270551682,0.0649071484804,0.035672262311,0.230643868446,0.0625061839819,-1
@lyrical_lyricss Be too busy to have time for regrets. - Angela Wright,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.364489376545,0.110412597656,0.175045490265,0.274969637394,0.0750829130411,-1
The heart is a mysterious thing. - Larxene (KH CoM),100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.339351266623,0.0767752677202,0.160822093487,0.125330001116,0.297721326351,-1
Gucci Mane – Diary Of A Trap God (Mixtape) http://t.co/eTJH4kEB7I,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.10384914279,0.0908491387963,0.480643510818,0.315045803785,0.00961244571954,-1
Actually making my own music instead of listening to others,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.236974805593,0.311001718044,0.0342586040497,0.214062258601,0.203702658415,-1
if i were really famous id act like kanye west towards a lot of people tbh,98,AGREEMENT,P+,OBJECTIVE,NONIRONIC,0.0281198509037,0.366184383631,0.0588471293449,0.521808743477,0.0250398814678,-1
This is a groovy song what is going on?!,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.119312614202,0.195309713483,0.301700145006,0.0828262418509,0.300851285458,-1
Watching DBZ gt,None,None,None,None,None,0.303856790066,0.128043696284,0.218681633472,0.199662923813,0.149754941463,-1
The purpose of our lives is to be happy. - Dalai Lama,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.524882912636,0.0970260202885,0.0704203248024,0.24520778656,0.0624628923833,-1
@Alyssababbyyy wow,None,None,None,None,None,0.155701115727,0.1260599792,0.163434833288,0.149269431829,0.405534625053,-1
@jdizzle_street nice...,None,None,None,None,None,0.102218970656,0.0766213834286,0.0971407219768,0.14083635807,0.583182573318,-1
@magicianbieber I saw a sign that said 'Drink Canada Dry'. So I did. - Brendan Behan,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.193946659565,0.0763068050146,0.0942407250404,0.239332824945,0.396172940731,-1
@AntiiiMatter you're awesome,None,None,None,None,None,0.306419342756,0.0453113541007,0.0494655296206,0.0493443831801,0.549459338188,-1
Si me vas a chamuyar diciendo que queres un tatuaje que diga Andrea vas mal. JAJAJAJAJAJA.,94,DISAGREEMENT,NEU,SUBJECTIVE,NONIRONIC,0.0352216623724,0.0132287396118,0.0181923303753,0.0395772010088,0.893780052662,-1
I'm gonna start having a Parker quote of the day.,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.277524322271,0.190518945456,0.23935726285,0.166935011744,0.125664427876,-1
Read your way to productivity with these best-selling time management books,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.443367421627,0.1904296875,0.0866879075766,0.18733496964,0.092179954052,-1
@Uiit_MB Please follow me,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.100712716579,0.233339250088,0.219013422728,0.432402133942,0.0145325064659,-1
